student_id,name,email
21520998,Hoàng Ngọc Sơn,hoangngocson@student.hcmus.edu.vn
21520999,Đỗ Thu Bình,dothubinh@student.hcmus.edu.vn
21521000,Dương Thành Mai,duongthanhmai@student.hcmus.edu.vn
21521001,Hoàng Gia Nam,hoanggianam@student.hcmus.edu.vn
21521002,Phạm Bảo Trang,phambaotrang@student.hcmus.edu.vn
21521003,Phan Tuấn Oanh,phantuanoanh@student.hcmus.edu.vn
21521004,Bùi Phương Trang,buiphuongtrang@student.hcmus.edu.vn
21521005,Trần Đức Trang,tranductrang@student.hcmus.edu.vn
21521006,Lê Văn Đạt,levandat@student.hcmus.edu.vn
21521007,Hồ Minh Châu,hominhchau@student.hcmus.edu.vn
21521008,Trần Thu Bình,tranthubinh@student.hcmus.edu.vn
21521009,Hoàng Phương Dũng,hoangphuongdung@student.hcmus.edu.vn
21521010,Phạm Thị Dũng,phamthidung@student.hcmus.edu.vn
21521011,Võ Minh Châu,vominhchau@student.hcmus.edu.vn
21521012,Nguyễn Gia Quyên,nguyengiaquyen@student.hcmus.edu.vn
21521013,Võ Minh Mai,vominhmai@student.hcmus.edu.vn
21521014,Đỗ Thị Trang,dothitrang@student.hcmus.edu.vn
21521015,Lê Văn Phát,levanphat@student.hcmus.edu.vn
21521016,Phan Đức Châu,phanducchau@student.hcmus.edu.vn
21521017,Trần Thanh Dũng,tranthanhdung@student.hcmus.edu.vn
21521018,Lê Tuấn Anh,letuananh@student.hcmus.edu.vn
21521019,Dương Minh Đạt,duongminhdat@student.hcmus.edu.vn
21521020,Nguyễn Phương Đạt,nguyenphuongdat@student.hcmus.edu.vn
21521021,Lý Văn Phát,lyvanphat@student.hcmus.edu.vn
21521022,Vũ Minh Anh,vuminhanh@student.hcmus.edu.vn
21521023,Trần Tuấn Phát,trantuanphat@student.hcmus.edu.vn
21521024,Hoàng Ngọc Anh,hoangngocanh@student.hcmus.edu.vn
21521025,Vũ Gia Hoa,vugiahoa@student.hcmus.edu.vn
21521026,Nguyễn Thị Oanh,nguyenthioanh@student.hcmus.edu.vn
21521027,Huỳnh Thu Quyên,huynhthuquyen@student.hcmus.edu.vn
21521028,Vũ Phương Châu,vuphuongchau@student.hcmus.edu.vn
21521029,Nguyễn Xuân Sơn,nguyenxuanson@student.hcmus.edu.vn
21521030,Lý Tuấn Dũng,lytuandung@student.hcmus.edu.vn
21521031,Bùi Thị Phát,buithiphat@student.hcmus.edu.vn
21521032,Nguyễn Hữu Mai,nguyenhuumai@student.hcmus.edu.vn
21521033,Ngô Thành Khang,ngothanhkhang@student.hcmus.edu.vn
21521034,Huỳnh Thanh Mai,huynhthanhmai@student.hcmus.edu.vn
21521035,Huỳnh Thu Linh,huynhthulinh@student.hcmus.edu.vn
21521036,Đỗ Thị Uyên,dothiuyen@student.hcmus.edu.vn
21521037,Võ Quang Châu,voquangchau@student.hcmus.edu.vn
21521038,Đỗ Phương Oanh,dophuongoanh@student.hcmus.edu.vn
21521039,Trần Xuân Nam,tranxuannam@student.hcmus.edu.vn
21521040,Huỳnh Thanh Trang,huynhthanhtrang@student.hcmus.edu.vn
21521041,Vũ Văn Yến,vuvanyen@student.hcmus.edu.vn
21521042,Lý Tuấn Uyên,lytuanuyen@student.hcmus.edu.vn
21521043,Bùi Đức Sơn,buiducson@student.hcmus.edu.vn
21521044,Đỗ Quang Quyên,doquangquyen@student.hcmus.edu.vn
21521045,Hoàng Quang Phát,hoangquangphat@student.hcmus.edu.vn
21521046,Hoàng Thành Mai,hoangthanhmai@student.hcmus.edu.vn
21521047,Phan Thị Sơn,phanthison@student.hcmus.edu.vn
21521048,Lý Thành Khang,lythanhkhang@student.hcmus.edu.vn
21521049,Ngô Thu Trang,ngothutrang@student.hcmus.edu.vn
21521050,Bùi Minh Linh,buiminhlinh@student.hcmus.edu.vn
21521051,Ngô Hữu Linh,ngohuulinh@student.hcmus.edu.vn
21521052,Ngô Thành Linh,ngothanhlinh@student.hcmus.edu.vn
21521053,Hồ Phương Hương,hophuonghuong@student.hcmus.edu.vn
21521054,Võ Gia Oanh,vogiaoanh@student.hcmus.edu.vn
21521055,Lý Văn Uyên,lyvanuyen@student.hcmus.edu.vn
21521056,Phạm Thành Anh,phamthanhanh@student.hcmus.edu.vn
21521057,Vũ Tuấn Nam,vutuannam@student.hcmus.edu.vn
21521058,Dương Gia Bình,duonggiabinh@student.hcmus.edu.vn
21521059,Phạm Đức Châu,phamducchau@student.hcmus.edu.vn
21521060,Hồ Thu Phát,hothuphat@student.hcmus.edu.vn
21521061,Đỗ Ngọc Bình,dongocbinh@student.hcmus.edu.vn
21521062,Hồ Đức Yến,hoducyen@student.hcmus.edu.vn
21521063,Đặng Thành Vinh,dangthanhvinh@student.hcmus.edu.vn
21521064,Phan Quang Quyên,phanquangquyen@student.hcmus.edu.vn
21521065,Nguyễn Ngọc Dũng,nguyenngocdung@student.hcmus.edu.vn
21521066,Lý Thành Mai,lythanhmai@student.hcmus.edu.vn
21521067,Hồ Bảo Mai,hobaomai@student.hcmus.edu.vn
21521068,Hồ Văn Hoa,hovanhoa@student.hcmus.edu.vn
21521069,Bùi Đức Phát,buiducphat@student.hcmus.edu.vn
21521070,Nguyễn Xuân Yến,nguyenxuanyen@student.hcmus.edu.vn
21521071,Bùi Thành Anh,buithanhanh@student.hcmus.edu.vn
21521072,Lê Xuân Trang,lexuantrang@student.hcmus.edu.vn
21521073,Nguyễn Thanh Hoa,nguyenthanhhoa@student.hcmus.edu.vn
21521074,Trần Hữu Hoa,tranhuuhoa@student.hcmus.edu.vn
21521075,Lê Minh Phát,leminhphat@student.hcmus.edu.vn
21521076,Đặng Gia Bình,danggiabinh@student.hcmus.edu.vn
21521077,Bùi Thành Hương,buithanhhuong@student.hcmus.edu.vn
21521078,Nguyễn Xuân Oanh,nguyenxuanoanh@student.hcmus.edu.vn
21521079,Đặng Phương Khang,dangphuongkhang@student.hcmus.edu.vn
21521080,Dương Ngọc Dũng,duongngocdung@student.hcmus.edu.vn
21521081,Hồ Thành Mai,hothanhmai@student.hcmus.edu.vn
21521082,Lý Gia Đạt,lygiadat@student.hcmus.edu.vn
21521083,Vũ Thành Sơn,vuthanhson@student.hcmus.edu.vn
21521084,Trần Đức Khang,tranduckhang@student.hcmus.edu.vn
21521085,Hoàng Thị Dũng,hoangthidung@student.hcmus.edu.vn
21521086,Vũ Quang Khang,vuquangkhang@student.hcmus.edu.vn
21521087,Trần Phương Hương,tranphuonghuong@student.hcmus.edu.vn
21521088,Lê Minh Vinh,leminhvinh@student.hcmus.edu.vn
21521089,Bùi Đức Đạt,buiducdat@student.hcmus.edu.vn
21521090,Dương Thu Bình,duongthubinh@student.hcmus.edu.vn
21521091,Huỳnh Quang Quyên,huynhquangquyen@student.hcmus.edu.vn
21521092,Vũ Thành Bình,vuthanhbinh@student.hcmus.edu.vn
21521093,Lý Bảo Hoa,lybaohoa@student.hcmus.edu.vn
21521094,Huỳnh Văn Mai,huynhvanmai@student.hcmus.edu.vn
21521095,Lý Thu Hương,lythuhuong@student.hcmus.edu.vn
21521096,Nguyễn Bảo Nam,nguyenbaonam@student.hcmus.edu.vn
21521097,Đặng Hữu Dũng,danghuudung@student.hcmus.edu.vn
21521098,Võ Tuấn Linh,votuanlinh@student.hcmus.edu.vn
21521099,Hồ Bảo Bình,hobaobinh@student.hcmus.edu.vn
21521100,Hồ Phương Anh,hophuonganh@student.hcmus.edu.vn
21521101,Dương Thành Linh,duongthanhlinh@student.hcmus.edu.vn
21521102,Trần Xuân Hoa,tranxuanhoa@student.hcmus.edu.vn
21521103,Võ Ngọc Phát,vongocphat@student.hcmus.edu.vn
21521104,Đặng Thị Vinh,dangthivinh@student.hcmus.edu.vn
21521105,Bùi Văn Yến,buivanyen@student.hcmus.edu.vn
21521106,Bùi Hữu Hoa,buihuuhoa@student.hcmus.edu.vn
21521107,Huỳnh Bảo Bình,huynhbaobinh@student.hcmus.edu.vn
21521108,Trần Tuấn Sơn,trantuanson@student.hcmus.edu.vn
21521109,Lý Quang Linh,lyquanglinh@student.hcmus.edu.vn
21521110,Dương Gia Sơn,duonggiason@student.hcmus.edu.vn
21521111,Đặng Ngọc Hương,dangngochuong@student.hcmus.edu.vn
21521112,Hồ Gia Phát,hogiaphat@student.hcmus.edu.vn
21521113,Hồ Hữu Sơn,hohuuson@student.hcmus.edu.vn
21521114,Dương Văn Đạt,duongvandat@student.hcmus.edu.vn
21521115,Hồ Ngọc Linh,hongoclinh@student.hcmus.edu.vn
21521116,Phan Tuấn Nam,phantuannam@student.hcmus.edu.vn
21521117,Phan Xuân Oanh,phanxuanoanh@student.hcmus.edu.vn
21521118,Đỗ Văn Anh,dovananh@student.hcmus.edu.vn
21521119,Hoàng Xuân Anh,hoangxuananh@student.hcmus.edu.vn
21521120,Nguyễn Xuân Linh,nguyenxuanlinh@student.hcmus.edu.vn
21521121,Hoàng Thu Quyên,hoangthuquyen@student.hcmus.edu.vn
21521122,Ngô Minh Sơn,ngominhson@student.hcmus.edu.vn
21521123,Lê Quang Oanh,lequangoanh@student.hcmus.edu.vn
21521124,Lý Xuân Linh,lyxuanlinh@student.hcmus.edu.vn
21521125,Lý Thành Trang,lythanhtrang@student.hcmus.edu.vn
21521126,Vũ Thị Anh,vuthianh@student.hcmus.edu.vn
21521127,Trần Minh Oanh,tranminhoanh@student.hcmus.edu.vn
21521128,Ngô Tuấn Sơn,ngotuanson@student.hcmus.edu.vn
21521129,Đặng Gia Nam,danggianam@student.hcmus.edu.vn
21521130,Dương Văn Nam,duongvannam@student.hcmus.edu.vn
21521131,Ngô Quang Oanh,ngoquangoanh@student.hcmus.edu.vn
21521132,Đỗ Thu Oanh,dothuoanh@student.hcmus.edu.vn
21521133,Phạm Hữu Sơn,phamhuuson@student.hcmus.edu.vn
21521134,Vũ Quang Quyên,vuquangquyen@student.hcmus.edu.vn
21521135,Đỗ Văn Nam,dovannam@student.hcmus.edu.vn
21521136,Hoàng Tuấn Bình,hoangtuanbinh@student.hcmus.edu.vn
21521137,Bùi Ngọc Quyên,buingocquyen@student.hcmus.edu.vn
21521138,Ngô Bảo Hương,ngobaohuong@student.hcmus.edu.vn
21521139,Hồ Bảo Mai,hobaomai@student.hcmus.edu.vn
21521140,Võ Xuân Hương,voxuanhuong@student.hcmus.edu.vn
21521141,Phan Đức Đạt,phanducdat@student.hcmus.edu.vn
21521142,Lý Minh Châu,lyminhchau@student.hcmus.edu.vn
21521143,Võ Hữu Bình,vohuubinh@student.hcmus.edu.vn
21521144,Phan Thu Hương,phanthuhuong@student.hcmus.edu.vn
21521145,Dương Đức Vinh,duongducvinh@student.hcmus.edu.vn
21521146,Nguyễn Văn Đạt,nguyenvandat@student.hcmus.edu.vn
21521147,Lê Ngọc Nam,lengocnam@student.hcmus.edu.vn
21521148,Dương Xuân Khang,duongxuankhang@student.hcmus.edu.vn
21521149,Ngô Thanh Sơn,ngothanhson@student.hcmus.edu.vn
21521150,Phan Hữu Trang,phanhuutrang@student.hcmus.edu.vn
21521151,Vũ Thu Hương,vuthuhuong@student.hcmus.edu.vn
21521152,Đỗ Thu Vinh,dothuvinh@student.hcmus.edu.vn
21521153,Huỳnh Tuấn Châu,huynhtuanchau@student.hcmus.edu.vn
21521154,Dương Thị Châu,duongthichau@student.hcmus.edu.vn
21521155,Nguyễn Minh Châu,nguyenminhchau@student.hcmus.edu.vn
21521156,Lê Quang Phát,lequangphat@student.hcmus.edu.vn
21521157,Nguyễn Văn Mai,nguyenvanmai@student.hcmus.edu.vn
21521158,Trần Minh Bình,tranminhbinh@student.hcmus.edu.vn
21521159,Vũ Thu Vinh,vuthuvinh@student.hcmus.edu.vn
21521160,Ngô Đức Anh,ngoducanh@student.hcmus.edu.vn
21521161,Bùi Thanh Hoa,buithanhhoa@student.hcmus.edu.vn
21521162,Hoàng Bảo Phát,hoangbaophat@student.hcmus.edu.vn
21521163,Võ Thanh Bình,vothanhbinh@student.hcmus.edu.vn
21521164,Vũ Tuấn Nam,vutuannam@student.hcmus.edu.vn
21521165,Vũ Xuân Anh,vuxuananh@student.hcmus.edu.vn
21521166,Hoàng Phương Dũng,hoangphuongdung@student.hcmus.edu.vn
21521167,Dương Thu Trang,duongthutrang@student.hcmus.edu.vn
21521168,Phan Hữu Nam,phanhuunam@student.hcmus.edu.vn
21521169,Đặng Đức Linh,dangduclinh@student.hcmus.edu.vn
21521170,Dương Ngọc Bình,duongngocbinh@student.hcmus.edu.vn
21521171,Lê Tuấn Hương,letuanhuong@student.hcmus.edu.vn
21521172,Huỳnh Quang Châu,huynhquangchau@student.hcmus.edu.vn
21521173,Phan Gia Uyên,phangiauyen@student.hcmus.edu.vn
21521174,Huỳnh Quang Vinh,huynhquangvinh@student.hcmus.edu.vn
21521175,Huỳnh Xuân Dũng,huynhxuandung@student.hcmus.edu.vn
21521176,Bùi Xuân Bình,buixuanbinh@student.hcmus.edu.vn
21521177,Lê Thanh Châu,lethanhchau@student.hcmus.edu.vn
21521178,Bùi Hữu Mai,buihuumai@student.hcmus.edu.vn
21521179,Nguyễn Minh Anh,nguyenminhanh@student.hcmus.edu.vn
21521180,Đỗ Minh Linh,dominhlinh@student.hcmus.edu.vn
21521181,Phan Văn Vinh,phanvanvinh@student.hcmus.edu.vn
21521182,Bùi Tuấn Linh,buituanlinh@student.hcmus.edu.vn
21521183,Phạm Minh Mai,phamminhmai@student.hcmus.edu.vn
21521184,Lý Minh Khang,lyminhkhang@student.hcmus.edu.vn
21521185,Đỗ Thu Châu,dothuchau@student.hcmus.edu.vn
21521186,Lý Hữu Anh,lyhuuanh@student.hcmus.edu.vn
21521187,Vũ Thị Trang,vuthitrang@student.hcmus.edu.vn
21521188,Dương Thị Đạt,duongthidat@student.hcmus.edu.vn
21521189,Huỳnh Bảo Yến,huynhbaoyen@student.hcmus.edu.vn
21521190,Võ Xuân Trang,voxuantrang@student.hcmus.edu.vn
21521191,Hoàng Thanh Uyên,hoangthanhuyen@student.hcmus.edu.vn
21521192,Ngô Thành Châu,ngothanhchau@student.hcmus.edu.vn
21521193,Lý Thị Trang,lythitrang@student.hcmus.edu.vn
21521194,Lê Quang Châu,lequangchau@student.hcmus.edu.vn
21521195,Dương Phương Oanh,duongphuongoanh@student.hcmus.edu.vn
21521196,Ngô Gia Châu,ngogiachau@student.hcmus.edu.vn
21521197,Phan Văn Khang,phanvankhang@student.hcmus.edu.vn
21521198,Vũ Tuấn Oanh,vutuanoanh@student.hcmus.edu.vn
21521199,Ngô Hữu Châu,ngohuuchau@student.hcmus.edu.vn
21521200,Ngô Xuân Vinh,ngoxuanvinh@student.hcmus.edu.vn
21521201,Huỳnh Thanh Dũng,huynhthanhdung@student.hcmus.edu.vn
21521202,Phan Gia Vinh,phangiavinh@student.hcmus.edu.vn
21521203,Trần Minh Dũng,tranminhdung@student.hcmus.edu.vn
21521204,Đặng Gia Yến,danggiayen@student.hcmus.edu.vn
21521205,Trần Đức Uyên,tranducuyen@student.hcmus.edu.vn
21521206,Nguyễn Phương Hoa,nguyenphuonghoa@student.hcmus.edu.vn
21521207,Lê Thanh Anh,lethanhanh@student.hcmus.edu.vn
21521208,Phan Ngọc Dũng,phanngocdung@student.hcmus.edu.vn
21521209,Dương Quang Quyên,duongquangquyen@student.hcmus.edu.vn
21521210,Hoàng Thu Sơn,hoangthuson@student.hcmus.edu.vn
21521211,Trần Thanh Uyên,tranthanhuyen@student.hcmus.edu.vn
21521212,Trần Minh Oanh,tranminhoanh@student.hcmus.edu.vn
21521213,Hồ Bảo Phát,hobaophat@student.hcmus.edu.vn
21521214,Vũ Ngọc Đạt,vungocdat@student.hcmus.edu.vn
21521215,Phan Phương Hoa,phanphuonghoa@student.hcmus.edu.vn
21521216,Phạm Xuân Đạt,phamxuandat@student.hcmus.edu.vn
21521217,Dương Hữu Hương,duonghuuhuong@student.hcmus.edu.vn
21521218,Hồ Thu Dũng,hothudung@student.hcmus.edu.vn
21521219,Hồ Xuân Phát,hoxuanphat@student.hcmus.edu.vn
21521220,Trần Gia Đạt,trangiadat@student.hcmus.edu.vn
21521221,Lý Gia Đạt,lygiadat@student.hcmus.edu.vn
21521222,Hoàng Ngọc Uyên,hoangngocuyen@student.hcmus.edu.vn
21521223,Huỳnh Gia Oanh,huynhgiaoanh@student.hcmus.edu.vn
21521224,Phạm Minh Khang,phamminhkhang@student.hcmus.edu.vn
21521225,Phạm Thị Dũng,phamthidung@student.hcmus.edu.vn
21521226,Phạm Thu Quyên,phamthuquyen@student.hcmus.edu.vn
21521227,Lê Đức Châu,leducchau@student.hcmus.edu.vn
21521228,Hồ Thanh Anh,hothanhanh@student.hcmus.edu.vn
21521229,Hoàng Bảo Dũng,hoangbaodung@student.hcmus.edu.vn
21521230,Ngô Xuân Linh,ngoxuanlinh@student.hcmus.edu.vn
21521231,Nguyễn Quang Yến,nguyenquangyen@student.hcmus.edu.vn
21521232,Bùi Thành Dũng,buithanhdung@student.hcmus.edu.vn
